"id","FIO","link","PART1","№ OVO","LIST №","AGE","GROUP_AGE","EDUCATION","CRIMINAL","PART2","PART2_corr","POSITION","INCOME_TOTAL","INCOME_FAMILY","INCOME_FAVORITE","LAND_QTY","LAND_SQ","APPARTMENTS_QTY","APPARTMENTS_SQ","APPARTMENTS_QTY_FAMILY","APPARTMENTS_SQ_FAMILY","LAND_QTY_FAMILY","LAND_SQ_FAMILY","AVTO_QTY","AVTO_MARK","AVTO_MODEL","AVTO_YEAR","AVTO_QTY_FAMILY","AVTO_MARK_FAMILY","AVTO_MODEL_FAMILY","AVTO_YEAR_FAMILY","DECLARATION_DONE","GENDER","OTHER_ACTIVES","OTHER_ACTIVES_FAMILY"
1337,"Устинов Єгор Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1337","Партія регіонів",,141,31,"25-34","вища","відсутня","член Партії регіонів","член Партії регіонів","голова Скадовської районної державної адміністрації Херсонської області",49565,0,6,1,1006,0,0,1,87,0,0,0,,,2012,0,,,0,9/12/2012 17:17,"Ч",0,0
1222,"Фабрикант Світлана Самуілівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1222","Партія регіонів",,25,45,"45+","загальна середня","відсутня","член Партії регіонів","член Партії регіонів","начальник відділу реформування соціальної сфери патронатної служби Віце-прем’єр-міністра України – Міністра соціальної політики України",31908,179600,6,2,776,1,184,1,40,2,404,0,,,2012,1,"Mercedes",,2007,9/11/2012 15:01,"Ж",273000,4475000
1564,"Фаєрмарк Сергій Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1564","політична партія Всеукраїнське об’єднання ""Батьківщина""",,39,50,"45+","вища","відсутня","безпартійн","безпартійний","голова ради директорів",248233,53780,6,0,0,1,168,1,62,0,0,0,,,2012,1,"Toyota","RAV-4",2009,9/14/2012 10:05,"Ч",659296,1730
1380,"Федай Андрій Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1380","Партія регіонів",,184,37,"35-44","вища","відсутня","член Партії регіонів","член Партії регіонів","секретар Маріупольської міської ради Донецької області",75639,0,6,0,0,0,0,2,409,1,1230,1,"BMW ","E60",2006,0,,,0,9/12/2012 15:44,"Ч",16907,19356
1865,"Федик Павло Дмитрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1865","Партія регіонів",163,,49,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","перший заступник генерального директора",65973,29742,6,0,0,1,53,0,0,0,0,1,"Daewoo","Lanos",2004,0,,,0,9/17/2012 15:44,"Ч",15000,0
1089,"Федина Олексій Миколайович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1089","Політична партія ""Зелені""",157,,34,"25-34","вища","відсутня","безпартійн","безпартійний","фізична особа – підприємець",570800,0,0,0,0,0,0,0,0,0,0,0,,,2012,0,,,0,9/11/2012 10:01,"Ч",0,0
24,"Федів Іван Іванович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=24","Самовисування",212,,38,"35-44","вища","відсутня","безпартійн","безпартійний","заступник голови правління",440070,275172,5,0,0,0,0,0,0,0,0,1,"Subaru",,2006,0,,,0,9/4/2012 12:49,"Ч",0,0
1892,"Федін Василь Вікторович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1892","Партія регіонів",183,,44,"35-44","вища","відсутня","член Партії регіонів","член Партії регіонів","генеральний директор",378786,0,6,1,675,2,244,0,0,0,0,0,,,2012,0,,,0,9/12/2012 15:47,"Ч",59850,0
427,"Федоренко Роман Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=427","Комуністична партія України",,214,36,"35-44","середня","відсутня","член Комуністичної партії України","член Комуністичної партії України","перший секретар Кременчуцького районного комітету Компартії України",17000,0,6,0,0,0,0,0,0,0,0,0,,,2012,0,,,0,9/6/2012 13:21,"Ч",0,0
1729,"Федоренко Сергій Миколайович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1729","Партія регіонів",97,,50,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","директор",170609,48786,16,3,30643,1,433,0,0,0,0,1,"Mazda","CX-9",2010,0,,,0,9/16/2012 17:15,"Ч",2604887,0
1007,"Федоров Едуард Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1007","Народна Партія",3,,35,"35-44","вища","відсутня","член Народної Партії","член Народної Партії","приватний підприємець",107790,72270,6,0,0,3,186,0,0,0,0,6,"Porsche","cayenne",2007,0,,,0,9/10/2012 15:40,"Ч",0,0
300,"Федорова Софія Василівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=300","Комуністична партія України",,117,69,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","пенсіонерка",47306,0,20,1,1200,1,47,0,0,0,0,1,"ЗАЗ","Славута",2006,0,,,0,9/5/2012 20:13,"Ж",30000,0
196,"Федорович Олександр Олегович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=196","Самовисування",164,,26,"25-34","вища","відсутня","член Партії регіонів","член Партії регіонів","керівник інформаційно-аналітичного відділу",9510,0,6,0,0,1,11,0,0,0,0,1,"Audi",80,1994,0,,,0,9/5/2012 14:32,"Ч",0,0
1083,"Федоровський Геннадій Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1083","Політична партія ""Зелені""",176,,45,"45+","вища","відсутня","член Політичної партії ""Зелені""","член Політичної партії ""Зелені""","голова Харківської обласної організації Політичної партії ""Зелені""",20000,0,5,2,84,1,52,0,0,0,0,1,"Toyota",,2008,0,,,0,9/11/2012 9:51,"Ч",0,0
161,"Федорченко Ганна Григорівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=161","Молодіжна партія України",220,,34,"25-34","вища","відсутня","член Молодіжної партії України","член Молодіжної партії України","представник в Україні",28202,0,5,0,0,1,26,0,0,0,0,0,,,2012,0,,,0,9/5/2012 13:58,"Ч",0,0
1541,"Федорчук Ярослав Петрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1541","політична партія Всеукраїнське об’єднання ""Батьківщина""",,16,76,"45+","вища","відсутня","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","народний депутат України",363025,0,6,1,2000,2,160,0,0,0,0,0,,,,0,,,0,9/13/2012 15:24,"Ч",1011880,0
1888,"Федоряк Геннадій Дмитрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1888","Партія регіонів",203,,46,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","голова правління",561459,585000,17,4,14193,3,145,1,86,0,0,5,"Mercedes","Benz GL550",2008,4,"Toyota","Lexus",2009,9/12/2012 15:32,"Ч",0,0
739,"Федотов Геннадій Олексійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=739","Комуністична партія України",178,,48,"45+","базова вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","перший секретар Первомайського районного комітету Компартії України",37300,7910,6,1,3200,0,0,0,0,0,0,0,,,2012,0,,,0,9/7/2012 15:28,"Ч",0,0
900,"Федченко Віктор Іванович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=900","Самовисування",75,,51,"45+","середня","відсутня","безпартійн","безпартійний","приватний підприємець",178560,0,6,0,0,1,64,1,48,0,0,0,,,2012,0,,,0,9/10/2012 13:54,"Ч",1011926,0
1828,"Фельдман Олександр Борисович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1828","Партія регіонів",174,,52,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",10248707,604517,6,3,140817,2,1835,0,0,1,690,1,"Land Rover",,2010,0,,,0,9/17/2012 12:20,"Ч",22801950,132529
2069,"Фищук Олександр Георгійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=2069","політична партія Всеукраїнське об’єднання ""Батьківщина""",202,,54,"45+","вища","відсутня","безпартійн","безпартійний","заступник голови",115859,278351,6,2,3479,1,362,4,345,3,5300,3,"Skoda","Octavia",2007,1,"Nissan","Note",2007,9/18/2012 10:26,"Ч",16000,149544
1443,"Філіндаш Євген Васильович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1443","Самовисування",141,,35,"35-44","вища","відсутня","безпартійн","безпартійний","директор",0,0,0,4,289,1,38,1,38,2,39,1,"SsangYong","ACTYON",2010,0,,,0,9/6/2012 12:49,"Ч",368,0
575,"Філіндаш Сергій Миколайович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=575","Комуністична партія України",60,,50,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","заступник голови правління",17000,25000,6,1,1200,0,0,0,0,0,0,1,"Mitsubishi","Лансер",2007,0,,,0,9/6/2012 16:00,"Ч",3000,480
651,"Філіпський Олександр Михайлович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=651","Комуністична партія України",104,,65,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","секретар Луганської міської ради",166592,10893,6,0,0,1,23,1,23,0,0,0,,,2012,0,,,0,9/6/2012 17:19,"Ч",0,0
1733,"Філонов Микола Валерійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1733","Самовисування",13,,33,"25-34","незакінчена вища","відсутня","безпартійн","безпартійний","головний редактор",2154,25000,6,1,908,0,0,0,0,0,0,1,"ВАЗ","Камаз",1987,1,"ВАЗ",2112,2006,9/16/2012 15:48,"Ч",0,0
33,"Фіялка Василь Михайлович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=33","Самовисування",164,,59,"45+","вища","відсутня","безпартійн","безпартійний","тимчасово не працює",3200,7800,5,1,0.055,1,86.6,1,86.6,0,0,1,"Hyundai",,2008,0,,,0,9/4/2012 14:19,"Ч",0,0
